edo,common_name,culture,pitches,cardinality,unique_step_sizes,step_mean_error_min,step_mean_error_max,step_mean_error,step_mean_error_cents,evenness_of_spread,step_similarity,constituent_similarity,area,unevenness,consecutive_semitones,runs,IV_sum,smallest_step,step_sizes,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,roughness,coherence_quotient,sameness_quotient,rahn_differences,rahn_contradictions,rahn_ambiguities,cardinality_variety_ratio,mode_variance,symmetry,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,necklace_family,necklace_family_members
12,,,0 1 2 3 4,5,2,0,5,2.2399999999999998,223.99999999999997,0.027222222222222214,0.6266666666666667,0.41666666666666663,0.180477662328345,6.8,4,2,10,100,"100,800",0.18333333333333335,15,26,1.7333333333333334,4,15,15,15,1,4,7,0.40789601194710057,0.4,0.5,20,15,0,1,280,0.18333333333333335,4,0,0,"0,1,2,3,4",12-31,0 1 2 3 4,12-31,0 2 4 6 8,24-341,8 1 1 1 1,1
12,,,0 1 2 3 5,5,3,0,5,1.8399999999999999,184,0.02055555555555555,0.6933333333333334,0.5925925925925926,0.2969871669473473,6,3,3,10,100,"100,200,700",0.09210526315789475,19,26,1.368421052631579,5,19,19,21,3,"3,4,5",13,0.3585939694637831,0.16000000000000003,0.19999999999999996,32,15,6,0.7111111111111111,260,0.09210526315789475,3,1,0,"0,1,2,3,5",12-47,0 1 2 3 5,12-47,0 2 4 6 10,24-1109,7 2 1 1 1,4
12,,,0 1 2 3 6,5,3,0,5,1.6799999999999997,167.99999999999997,0.01611111111111111,0.72,0.7037037037037037,0.3978873577297436,5.2,3,3,10,100,"100,300,600",0.07142857142857145,21,27,1.2857142857142858,6,21,21,22,4,"3,4,5,6",15,0.32177832863804356,0.07999999999999996,0.19999999999999996,32,20,3,0.6793650793650793,240,0.07142857142857145,3,1,0,"0,1,2,3,6",12-79,0 1 2 3 6,12-79,0 2 4 6 12,24-4181,6 3 1 1 1,4
12,,,0 1 2 3 7,5,3,0,5,1.6799999999999997,167.99999999999997,0.013888888888888886,0.72,0.7407407407407407,0.45614211003924476,4.666666666666666,3,3,10,100,"100,400,500",0.07142857142857145,21,27,1.2857142857142858,6,21,21,22,4,"3,4,5,6",15,0.3058344479633631,0.19999999999999996,0.19999999999999996,32,17,3,0.6793650793650793,220,0.07142857142857145,3,2,1,"0,1,2,3,7",12-143,0 1 2 3 7,12-143,0 2 4 6 14,24-16469,5 4 1 1 1,4
12,,,0 1 2 4 5,5,3,0,5,1.8399999999999999,184,0.017222222222222215,0.6933333333333334,0.5925925925925926,0.29698716694734734,5.333333333333333,2,4,10,100,"100,200,700",0.07500000000000001,20,26,1.3,5,20,20,21,2,"2,5",14,0.33312067063672485,0.31999999999999995,0.25,30,15,2,0.7111111111111111,240,0.07500000000000001,3,1,0,"0,1,2,4,5",12-55,0 1 2 4 5,12-55,0 2 4 8 10,24-1301,7 2 1 1 1,4
12,,,0 1 2 4 6,5,3,0,5,1.44,144,0.012222222222222221,0.76,0.6666666666666667,0.4348193908027971,4.533333333333333,2,3,10,100,"100,200,600",0.07142857142857145,21,27,1.2857142857142858,6,21,21,23,4,"3,4,5,6",15,0.29604535102027596,0.16000000000000003,0.09999999999999998,36,14,7,0.6571428571428571,220,0.07142857142857145,2,1,0,"0,1,2,4,6",12-87,0 1 2 4 6,12-87,0 2 4 8 12,24-4373,6 2 2 1 1,6
12,,,0 1 2 4 7,5,4,0,5,1.28,128,0.009444444444444443,0.7866666666666666,0.7916666666666666,0.5357195815851935,3.999999999999999,2,4,10,100,"100,200,300,500",0.05681818181818182,22,27,1.2272727272727273,6,22,22,25,5,"2,3,4,5,6",16,0.26911363889875595,0.19999999999999996,0.050000000000000044,38,13,7,0.6148148148148148,200,0.05681818181818182,2,2,1,"0,1,2,4,7",12-151,0 1 2 4 7,12-151,0 2 4 8 14,24-16661,5 3 2 1 1,12
12,,,0 1 2 4 8,5,3,0,5,1.28,128,0.008888888888888887,0.7866666666666666,0.8148148148148148,0.572651614658247,3.8666666666666663,2,3,10,100,"100,200,400",0.07954545454545453,22,29,1.3181818181818181,6,22,22,24,4,"2,3,5,6",16,0.2615238241199906,0.19999999999999996,0.09999999999999998,36,13,7,0.6333333333333334,180,0.07954545454545453,2,1,1,"0,1,2,4,8",12-279,0 1 2 4 8,12-279,0 2 4 8 16,24-65813,4 4 2 1 1,6
12,,,0 1 2 5 6,5,3,0,5,1.6800000000000002,168.00000000000003,0.01055555555555555,0.72,0.7037037037037037,0.39788735772974354,3.8666666666666663,2,4,10,100,"100,300,600",0.07142857142857145,21,27,1.2857142857142858,6,21,21,21,3,"2,3,6",15,0.2855104004623959,0.31999999999999995,0.25,30,16,1,0.7111111111111111,200,0.07142857142857145,3,2,0,"0,1,2,5,6",12-103,0 1 2 5 6,12-103,0 2 4 10 12,24-5141,6 3 1 1 1,4
12,,,0 1 2 5 7,5,4,0,5,1.28,128,0.007222222222222218,0.7866666666666666,0.7916666666666666,0.5357195815851935,3.333333333333333,2,4,10,100,"100,200,300,500",0.07142857142857145,21,27,1.2857142857142858,6,21,21,24,5,"2,3,4,5,6",15,0.2565352798225474,0.28,0.050000000000000044,38,9,9,0.6333333333333334,180,0.07142857142857145,2,3,0,"0,1,2,5,7",12-167,0 1 2 5 7,12-167,0 2 4 10 14,24-17429,5 3 2 1 1,12
12,,,0 1 2 5 8,5,3,0,5,1.1199999999999999,111.99999999999999,0.00611111111111111,0.8133333333333334,0.8148148148148148,0.6152970531311421,3.2,2,3,10,100,"100,300,400",0.05681818181818182,22,27,1.2272727272727273,6,22,22,23,4,"2,4,5,6",16,0.237304089948955,0.43999999999999995,0.09999999999999998,36,9,5,0.6571428571428571,160,0.05681818181818182,2,2,2,"0,1,2,5,8",12-295,0 1 2 5 8,12-295,0 2 4 10 16,24-66581,4 3 3 1 1,6
12,,,0 1 2 6 7,5,3,0,5,1.6800000000000002,168.00000000000003,0.007222222222222218,0.72,0.7407407407407407,0.45614211003924476,2.933333333333333,2,4,10,100,"100,400,500",0.1527777777777778,18,29,1.6111111111111112,5,18,18,21,2,"2,4",11,0.2660345032768016,0.52,0.25,30,4,8,0.7111111111111111,160,0.1527777777777778,3,3,0,"0,1,2,6,7",12-199,0 1 2 6 7,12-199,0 2 4 12 14,24-20501,5 4 1 1 1,4
12,,,0 1 2 6 8,5,3,0,5,1.28,128,0.005555555555555555,0.7866666666666666,0.8148148148148148,0.572651614658247,2.8,2,4,10,100,"100,200,400",0.13157894736842107,19,29,1.5263157894736843,5,19,19,22,1,2,10,0.24352662053739033,0.6,0.19999999999999996,32,4,6,0.6888888888888888,140,0.13157894736842107,2,2,0,"0,1,2,6,8",12-327,0 1 2 6 8,12-327,0 2 4 12 16,24-69653,4 4 2 1 1,6
12,,,0 1 3 4 5,5,3,0,5,1.8399999999999999,184,0.017222222222222215,0.6933333333333334,0.5925925925925926,0.2969871669473473,5.333333333333333,2,4,10,100,"100,200,700",0.07500000000000001,20,26,1.3,5,20,20,21,2,"2,5",14,0.3309625770844583,0.31999999999999995,0.25,30,15,2,0.7111111111111111,240,0.07500000000000001,3,1,0,"0,1,3,4,5",12-59,0 1 3 4 5,12-59,0 2 6 8 10,24-1349,7 2 1 1 1,4
12,,,0 1 3 4 6,5,3,0,5,1.44,144,0.011666666666666664,0.76,0.6666666666666667,0.4348193908027971,4.533333333333333,1,5,10,100,"100,200,600",0.07142857142857145,21,27,1.2857142857142858,6,21,21,21,3,"4,5,6",15,0.2861875604818697,0.4,0.25,30,14,1,0.7111111111111111,200,0.07142857142857145,2,1,0,"0,1,3,4,6",12-91,0 1 3 4 6,12-91,0 2 6 8 12,24-4421,6 2 2 1 1,6
12,,,0 1 3 4 7,5,4,0,5,1.28,128,0.008333333333333328,0.7866666666666666,0.7916666666666666,0.5357195815851934,3.7333333333333334,1,5,10,100,"100,200,300,500",0.07142857142857145,21,27,1.2857142857142858,6,21,21,23,4,"2,4,5,6",15,0.25373322666172154,0.28,0.09999999999999998,36,11,7,0.6571428571428571,180,0.07142857142857145,2,1,2,"0,1,3,4,7",12-155,0 1 3 4 7,12-155,0 2 6 8 14,24-16709,5 3 2 1 1,12
12,,,0 1 3 4 8,5,3,0,5,1.28,128,0.007222222222222222,0.7866666666666666,0.8148148148148148,0.572651614658247,3.6,1,4,10,100,"100,200,400",0.08333333333333331,21,28,1.3333333333333333,5,21,21,22,1,2,15,0.24320512081948484,0.31999999999999995,0.19999999999999996,32,13,4,0.6888888888888888,160,0.08333333333333331,2,2,2,"0,1,3,4,8",12-283,0 1 3 4 8,12-283,0 2 6 8 16,24-65861,4 4 2 1 1,6
12,,,0 1 3 5 6,5,3,0,5,1.44,144,0.00944444444444444,0.76,0.6666666666666667,0.4348193908027971,3.8666666666666663,1,4,10,100,"100,200,600",0.05681818181818182,22,27,1.2272727272727273,6,22,22,22,2,"4,6",16,0.27278139651931077,0.4,0.19999999999999996,32,14,1,0.6888888888888888,180,0.05681818181818182,2,2,0,"0,1,3,5,6",12-107,0 1 3 5 6,12-107,0 2 6 10 12,24-5189,6 2 2 1 1,6
12,,,0 1 3 5 7,5,3,0,5,1.0399999999999998,103.99999999999999,0.005555555555555551,0.8266666666666667,0.7407407407407407,0.572651614658247,3.066666666666666,1,3,10,100,"100,200,500",0.07142857142857145,21,27,1.2857142857142858,6,21,21,22,4,"1,3,5,6",15,0.23919560864083828,0.52,0.19999999999999996,32,9,3,0.6793650793650793,160,0.07142857142857145,1,2,1,"0,1,3,5,7",12-171,0 1 3 5 7,12-171,0 2 6 10 14,24-17477,5 2 2 2 1,4
12,,,0 1 3 5 8,5,4,0,5,0.8800000000000001,88.00000000000001,0.003888888888888887,0.8533333333333333,0.8333333333333334,0.6522290862041957,2.9333333333333327,1,4,10,100,"100,200,300,400",0.07500000000000001,20,26,1.3,5,20,20,22,3,"1,3,4",14,0.21759335209342395,0.56,0.09999999999999998,36,3,8,0.6793650793650793,140,0.07500000000000001,1,3,3,"0,1,3,5,8",12-299,0 1 3 5 8,12-299,0 2 6 10 16,24-66629,4 3 2 2 1,12
12,,,0 1 3 6 7,5,4,0,5,1.28,128,0.004999999999999996,0.7866666666666666,0.7916666666666666,0.5357195815851935,2.6666666666666665,1,5,10,100,"100,200,300,500",0.11249999999999999,20,29,1.45,6,20,20,24,4,"2,3,4,5",12,0.23716671490999613,0.52,0.09999999999999998,36,4,8,0.6333333333333334,140,0.11249999999999999,2,2,1,"0,1,3,6,7",12-203,0 1 3 6 7,12-203,0 2 6 12 14,24-20549,5 3 2 1 1,12
12,,,0 1 3 6 8,5,4,0,5,0.8800000000000001,88.00000000000001,0.0027777777777777766,0.8533333333333333,0.8333333333333334,0.6522290862041957,2.533333333333333,1,5,10,100,"100,200,300,400",0.07142857142857145,21,27,1.2857142857142858,6,21,21,22,4,"1,3,4,6",15,0.2127824711703096,0.8,0.19999999999999996,32,2,3,0.6793650793650793,120,0.07142857142857145,1,3,1,"0,1,3,6,8",12-331,0 1 3 6 8,12-331,0 2 6 12 16,24-69701,4 3 2 2 1,12
12,,,0 1 3 6 9,5,3,0,5,0.72,72,0.0027777777777777775,0.88,0.8888888888888888,0.6948745246770909,2.5333333333333328,1,3,10,100,"100,200,300",0.15789473684210525,19,31,1.631578947368421,6,19,19,21,4,"1,2,4,5",14,0.20329855128714835,0.6,0.19999999999999996,32,0,10,0.7071428571428572,100,0.15789473684210525,1,1,1,"0,1,3,6,9",12-587,0 1 3 6 9,12-587,0 2 6 12 18,24-266309,3 3 3 2 1,4
12,,,0 1 4 5 6,5,3,0,5,1.6800000000000002,168.00000000000003,0.01055555555555555,0.72,0.7037037037037037,0.39788735772974354,3.8666666666666663,2,4,10,100,"100,300,600",0.07142857142857145,21,27,1.2857142857142858,6,21,21,21,3,"2,3,6",15,0.28478389750221667,0.31999999999999995,0.25,30,16,1,0.7111111111111111,200,0.07142857142857145,3,2,0,"0,1,4,5,6",12-115,0 1 4 5 6,12-115,0 2 8 10 12,24-5381,6 3 1 1 1,4
12,,,0 1 4 5 7,5,4,0,5,1.28,128,0.006111111111111107,0.7866666666666666,0.7916666666666666,0.5357195815851934,3.066666666666666,1,5,10,100,"100,200,300,500",0.05681818181818182,22,27,1.2272727272727273,6,22,22,24,4,"2,3,5,6",16,0.24281003418584227,0.43999999999999995,0.09999999999999998,36,9,5,0.6333333333333334,160,0.05681818181818182,2,2,1,"0,1,4,5,7",12-179,0 1 4 5 7,12-179,0 2 8 10 14,24-17669,5 3 2 1 1,12
12,,,0 1 4 5 8,5,3,0,5,1.1199999999999999,111.99999999999999,0.0038888888888888875,0.8133333333333334,0.8148148148148148,0.6152970531311421,2.6666666666666665,1,5,10,100,"100,300,400",0.1875,16,28,1.75,4,16,16,19,1,5,6,0.21533211804305546,0.64,0.25,30,1,8,0.8222222222222223,120,0.1875,2,2,3,"0,1,4,5,8",12-307,0 1 4 5 8,12-307,0 2 8 10 16,24-66821,4 3 3 1 1,6
12,,,0 1 4 6 7,5,4,0,5,1.28,128,0.004999999999999995,0.7866666666666666,0.7916666666666666,0.5357195815851935,2.6666666666666665,1,5,10,100,"100,200,300,500",0.11249999999999999,20,29,1.45,6,20,20,24,4,"2,3,4,5",12,0.23650326691677054,0.52,0.09999999999999998,36,4,8,0.6333333333333334,140,0.11249999999999999,2,2,1,"0,1,4,6,7",12-211,0 1 4 6 7,12-211,0 2 8 12 14,24-20741,5 3 2 1 1,12
12,,,0 1 4 6 8,5,4,0,5,0.8800000000000001,88.00000000000001,0.002222222222222222,0.8533333333333333,0.8333333333333334,0.6522290862041957,2.2666666666666666,1,4,10,100,"100,200,300,400",0.07954545454545453,22,29,1.3181818181818181,6,22,22,23,3,"1,3,6",16,0.2071553180417157,0.8,0.15000000000000002,34,0,5,0.6571428571428571,100,0.07954545454545453,1,2,1,"0,1,4,6,8",12-339,0 1 4 6 8,12-339,0 2 8 12 16,24-69893,4 3 2 2 1,12
12,,,0 1 4 6 9,5,3,0,5,0.72,72,0.0016666666666666666,0.88,0.8888888888888888,0.6948745246770909,2.2666666666666666,1,4,10,100,"100,200,300",0.07142857142857145,21,27,1.2857142857142858,6,21,21,21,3,"1,2,6",15,0.1949736572086318,0.96,0.25,30,0,1,0.7111111111111111,80,0.07142857142857145,1,2,3,"0,1,4,6,9",12-595,0 1 4 6 9,12-595,0 2 8 12 18,24-266501,3 3 3 2 1,4
12,,,0 1 4 7 8,5,3,0,5,1.1199999999999999,111.99999999999999,0.0027777777777777783,0.8133333333333334,0.8148148148148148,0.6152970531311421,2.2666666666666666,1,4,10,100,"100,300,400",0.09523809523809523,21,29,1.380952380952381,5,21,21,22,1,6,14,0.2103310823243601,0.8,0.19999999999999996,32,0,5,0.6888888888888888,100,0.09523809523809523,2,2,2,"0,1,4,7,8",12-403,0 1 4 7 8,12-403,0 2 8 14 16,24-82181,4 3 3 1 1,6
12,,,0 1 5 6 7,5,3,0,5,1.6800000000000002,168.00000000000003,0.007222222222222218,0.72,0.7407407407407407,0.45614211003924476,2.933333333333333,2,4,10,100,"100,400,500",0.1527777777777778,18,29,1.6111111111111112,5,18,18,21,2,"2,4",11,0.2659970746611073,0.52,0.25,30,4,8,0.7111111111111111,160,0.1527777777777778,3,3,0,"0,1,5,6,7",12-227,0 1 5 6 7,12-227,0 2 10 12 14,24-21509,5 4 1 1 1,4
12,,,0 1 5 6 8,5,3,0,5,1.28,128,0.0038888888888888896,0.7866666666666666,0.8148148148148148,0.572651614658247,2.533333333333333,1,5,10,100,"100,200,400",0.07142857142857145,21,27,1.2857142857142858,6,21,21,21,3,"2,3,6",15,0.22817473108981243,0.8,0.25,30,4,1,0.7111111111111111,120,0.07142857142857145,2,3,2,"0,1,5,6,8",12-355,0 1 5 6 8,12-355,0 2 10 12 16,24-70661,4 4 2 1 1,6
12,,,0 2 3 4 5,5,3,0,5,1.8399999999999999,184,0.02055555555555555,0.6933333333333334,0.5925925925925926,0.29698716694734734,6,3,3,10,100,"100,200,700",0.09210526315789475,19,26,1.368421052631579,5,19,19,21,3,"3,4,5",13,0.35240020626175295,0.16000000000000003,0.19999999999999996,32,15,6,0.7111111111111111,260,0.09210526315789475,3,1,0,"0,2,3,4,5",12-61,0 2 3 4 5,12-61,0 4 6 8 10,24-1361,7 2 1 1 1,4
12,,,0 2 3 4 6,5,3,0,5,1.44,144,0.01444444444444444,0.76,0.6666666666666667,0.4348193908027971,5.199999999999999,2,4,10,100,"100,200,600",0.08750000000000002,20,27,1.35,5,20,20,21,1,6,13,0.30444153179883626,0.24,0.19999999999999996,32,14,5,0.7111111111111111,220,0.08750000000000002,2,0,0,"0,2,3,4,6",12-93,0 2 3 4 6,12-93,0 4 6 8 12,24-4433,6 2 2 1 1,6
12,,,0 2 3 4 7,5,4,0,5,1.28,128,0.01055555555555555,0.7866666666666666,0.7916666666666666,0.5357195815851934,4.4,2,4,10,100,"100,200,300,500",0.059523809523809534,21,26,1.2380952380952381,5,21,21,24,4,"2,3,4,5",15,0.26977977013991633,0.12,0.050000000000000044,38,14,8,0.6333333333333334,200,0.059523809523809534,2,2,2,"0,2,3,4,7",12-157,0 2 3 4 7,12-157,0 4 6 8 14,24-16721,5 3 2 1 1,12
12,,,0 2 3 4 8,5,3,0,5,1.28,128,0.008888888888888889,0.7866666666666666,0.8148148148148148,0.572651614658247,3.8666666666666663,2,3,10,100,"100,200,400",0.07954545454545453,22,29,1.3181818181818181,6,22,22,24,4,"2,3,5,6",16,0.25747485472492837,0.19999999999999996,0.09999999999999998,36,13,7,0.6333333333333334,180,0.07954545454545453,2,1,1,"0,2,3,4,8",12-285,0 2 3 4 8,12-285,0 4 6 8 16,24-65873,4 4 2 1 1,6
12,,,0 2 3 5 6,5,3,0,5,1.44,144,0.011666666666666662,0.76,0.6666666666666667,0.4348193908027971,4.533333333333333,1,5,10,100,"100,200,600",0.07142857142857145,21,27,1.2857142857142858,6,21,21,21,3,"4,5,6",15,0.2826742310497682,0.4,0.25,30,14,1,0.7111111111111111,200,0.07142857142857145,2,1,0,"0,2,3,5,6",12-109,0 2 3 5 6,12-109,0 4 6 10 12,24-5201,6 2 2 1 1,6
12,,,0 2 3 5 7,5,3,0,5,1.0399999999999998,103.99999999999999,0.0072222222222222176,0.8266666666666667,0.7407407407407407,0.572651614658247,3.7333333333333334,1,4,10,100,"100,200,500",0.09210526315789475,19,26,1.368421052631579,5,19,19,20,2,"1,4",13,0.24737572100607047,0.43999999999999995,0.25,30,10,4,0.7388888888888889,160,0.09210526315789475,1,3,1,"0,2,3,5,7",12-173,0 2 3 5 7,12-173,0 4 6 10 14,24-17489,5 2 2 2 1,4
12,,,0 2 3 5 8,5,4,0,5,0.8800000000000001,88.00000000000001,0.0049999999999999975,0.8533333333333333,0.8333333333333334,0.6522290862041957,3.1999999999999997,1,5,10,100,"100,200,300,400",0.07142857142857145,21,27,1.2857142857142858,6,21,21,23,4,"1,4,5,6",15,0.22411780894801758,0.43999999999999995,0.09999999999999998,36,7,7,0.6571428571428571,140,0.07142857142857145,1,2,2,"0,2,3,5,8",12-301,0 2 3 5 8,12-301,0 4 6 10 16,24-66641,4 3 2 2 1,12
12,,,0 2 3 6 7,5,4,0,5,1.28,128,0.006111111111111106,0.7866666666666666,0.7916666666666666,0.5357195815851936,3.066666666666666,1,5,10,100,"100,200,300,500",0.05681818181818182,22,27,1.2272727272727273,6,22,22,24,4,"2,3,5,6",16,0.23969564244931033,0.43999999999999995,0.09999999999999998,36,9,5,0.6333333333333334,160,0.05681818181818182,2,2,1,"0,2,3,6,7",12-205,0 2 3 6 7,12-205,0 4 6 12 14,24-20561,5 3 2 1 1,12
12,,,0 2 3 6 8,5,4,0,5,0.8800000000000001,88.00000000000001,0.0033333333333333314,0.8533333333333333,0.8333333333333334,0.6522290862041957,2.5333333333333328,1,5,10,100,"100,200,300,400",0.11249999999999999,20,29,1.45,6,20,20,24,4,"1,3,4,5",12,0.21403281279305358,0.6,0.09999999999999998,36,2,8,0.6333333333333334,120,0.11249999999999999,1,1,1,"0,2,3,6,8",12-333,0 2 3 6 8,12-333,0 4 6 12 16,24-69713,4 3 2 2 1,12
12,,,0 2 3 6 9,5,3,0,5,0.72,72,0.002777777777777777,0.88,0.8888888888888888,0.6948745246770909,2.5333333333333328,1,3,10,100,"100,200,300",0.15789473684210525,19,31,1.631578947368421,6,19,19,21,4,"1,2,4,5",14,0.20202508774726904,0.6,0.19999999999999996,32,0,10,0.7071428571428572,100,0.15789473684210525,1,1,1,"0,2,3,6,9",12-589,0 2 3 6 9,12-589,0 4 6 12 18,24-266321,3 3 3 2 1,4
12,,,0 2 3 7 8,5,3,0,5,1.28,128,0.0038888888888888883,0.7866666666666666,0.8148148148148148,0.572651614658247,2.533333333333333,1,5,10,100,"100,200,400",0.07142857142857145,21,27,1.2857142857142858,6,21,21,21,3,"2,3,6",15,0.22620084656661224,0.8,0.25,30,4,1,0.7111111111111111,120,0.07142857142857145,2,3,2,"0,2,3,7,8",12-397,0 2 3 7 8,12-397,0 4 6 14 16,24-82001,4 4 2 1 1,6
12,,,0 2 4 5 6,5,3,0,5,1.44,144,0.012222222222222218,0.76,0.6666666666666667,0.43481939080279713,4.533333333333333,2,3,10,100,"100,200,600",0.07142857142857145,21,27,1.2857142857142858,6,21,21,23,4,"3,4,5,6",15,0.2896112328004832,0.16000000000000003,0.09999999999999998,36,14,7,0.6571428571428571,220,0.07142857142857145,2,1,0,"0,2,4,5,6",12-117,0 2 4 5 6,12-117,0 4 8 10 12,24-5393,6 2 2 1 1,6
12,,,0 2 4 5 7,5,3,0,5,1.0399999999999998,103.99999999999999,0.007222222222222216,0.8266666666666667,0.7407407407407407,0.572651614658247,3.7333333333333334,1,4,10,100,"100,200,500",0.09210526315789475,19,26,1.368421052631579,5,19,19,20,2,"1,4",13,0.24649187170853307,0.43999999999999995,0.25,30,10,4,0.7388888888888889,160,0.09210526315789475,1,3,1,"0,2,4,5,7",12-181,0 2 4 5 7,12-181,0 4 8 10 14,24-17681,5 2 2 2 1,4
12,,,0 2 4 5 8,5,4,0,5,0.8800000000000001,88.00000000000001,0.004444444444444442,0.8533333333333333,0.8333333333333334,0.6522290862041957,2.9333333333333327,1,4,10,100,"100,200,300,400",0.07954545454545453,22,29,1.3181818181818181,6,22,22,24,4,"1,3,5,6",16,0.21775207714548,0.52,0.09999999999999998,36,5,7,0.6333333333333334,140,0.07954545454545453,1,1,1,"0,2,4,5,8",12-309,0 2 4 5 8,12-309,0 4 8 10 16,24-66833,4 3 2 2 1,12
12,,,0 2 4 6 7,5,3,0,5,1.0399999999999998,103.99999999999999,0.005555555555555549,0.8266666666666667,0.7407407407407407,0.572651614658247,3.0666666666666664,1,3,10,100,"100,200,500",0.07142857142857145,21,27,1.2857142857142858,6,21,21,22,4,"1,3,5,6",15,0.2354458740735474,0.52,0.19999999999999996,32,9,3,0.6793650793650793,160,0.07142857142857145,1,2,1,"0,2,4,6,7",12-213,0 2 4 6 7,12-213,0 4 8 12 14,24-20753,5 2 2 2 1,4
12,,,0 2 4 6 8,5,2,0,5,0.6399999999999999,63.99999999999999,0.0022222222222222214,0.8933333333333333,0.8333333333333334,0.6891611192772492,2.2666666666666666,0,2,10,200,"200,400",0.4545454545454546,11,31,2.8181818181818183,3,11,11,14,0,,0,0.20521311637229456,0.6,0.5,20,0,10,1.111111111111111,80,0.4545454545454546,0,0,0,"0,2,4,6,8",12-341,0 2 4 6 8,12-341,0 4 8 12 16,24-69905,4 2 2 2 2,1
12,,,0 2 4 6 9,5,2,0,5,0.48,48,0.0011111111111111107,0.92,0.9166666666666666,0.7318065577501445,2.2666666666666666,0,2,10,200,"200,300",0.08750000000000002,20,27,1.35,5,20,20,20,1,6,13,0.19086915945646266,0.96,0.30000000000000004,28,0,1,0.7555555555555555,60,0.08750000000000002,0,2,2,"0,2,4,6,9",12-597,0 2 4 6 9,12-597,0 4 8 12 18,24-266513,3 3 2 2 2,2
12,,,0 2 4 7 8,5,4,0,5,0.8800000000000001,88.00000000000001,0.002222222222222222,0.8533333333333333,0.8333333333333334,0.6522290862041956,2.2666666666666666,1,4,10,100,"100,200,300,400",0.07954545454545453,22,29,1.3181818181818181,6,22,22,23,3,"1,3,6",16,0.20573187889864428,0.8,0.15000000000000002,34,0,5,0.6571428571428571,100,0.07954545454545453,1,2,1,"0,2,4,7,8",12-405,0 2 4 7 8,12-405,0 4 8 14 16,24-82193,4 3 2 2 1,12
12,,,0 2 4 7 9,5,2,0,5,0.48,48,0.0005555555555555552,0.92,0.9166666666666666,0.7318065577501445,2.266666666666666,0,4,10,200,"200,300",0.18333333333333335,15,26,1.7333333333333334,4,15,15,15,1,4,7,0.188212157700168,1,0.5,20,0,0,1,40,0.18333333333333335,0,4,2,"0,2,4,7,9",12-661,0 2 4 7 9,12-661,0 4 8 14 18,24-278801,3 3 2 2 2,2
12,,,0 2 5 6 7,5,4,0,5,1.28,128,0.0072222222222222176,0.7866666666666666,0.7916666666666666,0.5357195815851935,3.333333333333333,2,4,10,100,"100,200,300,500",0.07142857142857145,21,27,1.2857142857142858,6,21,21,24,5,"2,3,4,5,6",15,0.253244830505965,0.28,0.050000000000000044,38,9,9,0.6333333333333334,180,0.07142857142857145,2,3,0,"0,2,5,6,7",12-229,0 2 5 6 7,12-229,0 4 10 12 14,24-21521,5 3 2 1 1,12
12,,,0 2 5 6 8,5,4,0,5,0.8800000000000001,88.00000000000001,0.003333333333333333,0.8533333333333333,0.8333333333333334,0.6522290862041957,2.533333333333333,1,5,10,100,"100,200,300,400",0.11249999999999999,20,29,1.45,6,20,20,24,4,"1,3,4,5",12,0.21465883217058485,0.6,0.09999999999999998,36,2,8,0.6333333333333334,120,0.11249999999999999,1,1,1,"0,2,5,6,8",12-357,0 2 5 6 8,12-357,0 4 10 12 16,24-70673,4 3 2 2 1,12
12,,,0 2 5 6 9,5,3,0,5,0.72,72,0.0016666666666666666,0.88,0.8888888888888888,0.6948745246770909,2.2666666666666666,1,4,10,100,"100,200,300",0.07142857142857145,21,27,1.2857142857142858,6,21,21,21,3,"1,2,6",15,0.19461214812875652,0.96,0.25,30,0,1,0.7111111111111111,80,0.07142857142857145,1,2,3,"0,2,5,6,9",12-613,0 2 5 6 9,12-613,0 4 10 12 18,24-267281,3 3 3 2 1,4
12,,,0 2 5 7 8,5,4,0,5,0.8800000000000001,88.00000000000001,0.0027777777777777783,0.8533333333333333,0.8333333333333334,0.6522290862041956,2.533333333333333,1,5,10,100,"100,200,300,400",0.07142857142857145,21,27,1.2857142857142858,6,21,21,22,4,"1,3,4,6",15,0.2105226515646367,0.8,0.19999999999999996,32,2,3,0.6793650793650793,120,0.07142857142857145,1,3,1,"0,2,5,7,8",12-421,0 2 5 7 8,12-421,0 4 10 14 16,24-82961,4 3 2 2 1,12
12,,,0 3 4 5 6,5,3,0,5,1.6800000000000002,168.00000000000003,0.016111111111111104,0.72,0.7037037037037037,0.3978873577297436,5.200000000000001,3,3,10,100,"100,300,600",0.07142857142857145,21,27,1.2857142857142858,6,21,21,22,4,"3,4,5,6",15,0.31865337710783515,0.07999999999999996,0.19999999999999996,32,20,3,0.6793650793650793,240,0.07142857142857145,3,1,0,"0,3,4,5,6",12-121,0 3 4 5 6,12-121,0 6 8 10 12,24-5441,6 3 1 1 1,4
