edo,common_name,culture,pitches,cardinality,unique_step_sizes,step_mean_error_min,step_mean_error_max,step_mean_error,step_mean_error_cents,evenness_of_spread,step_similarity,constituent_similarity,area,unevenness,consecutive_semitones,runs,IV_sum,smallest_step,step_sizes,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,roughness,coherence_quotient,sameness_quotient,rahn_differences,rahn_contradictions,rahn_ambiguities,cardinality_variety_ratio,mode_variance,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,necklace_family,necklace_family_members
12,Melodic minor,Western Classical,0 2 3 5 7 9 11,7,2,0,5,0.4081632653061225,40.81632653061225,0.0008503401360544221,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0970464135021097,79,125,1.5822784810126582,6,79,79,83,0,,50,0.4909048686071721,0.9285714285714286,0.4285714285714286,72,0,10,0.7857142857142858,57.142857142857146,2,4,4,"0,1,3,4,6,8,10",12-1371,"0,1,3,4,6,8,10",12-1371,"0,2,6,8,12,16,20",24-1118533,2 2 2 2 2 1 1,3
12,Lydian,Diatonic modes,0 2 4 6 7 9 11,7,2,0,5,0.4081632653061225,40.81632653061225,0.000566893424036281,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Ionian,Diatonic modes,0 2 4 5 7 9 11,7,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Mixolydian,Diatonic modes,0 2 4 5 7 9 10,7,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Dorian,Diatonic modes,0 2 3 5 7 9 10,7,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362814,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Aeolian,Diatonic modes,0 2 3 5 7 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.2619047619047614,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Phrygian,Diatonic modes,0 1 3 5 7 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.0005668934240362815,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.261904761904762,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Locrian,Diatonic modes,0 1 3 5 6 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.0005668934240362812,0.9319727891156463,0.9166666666666666,0.8483160623691466,2.2619047619047614,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Acoustic,Western Classical,0 2 4 6 7 9 10,7,2,0,5,0.4081632653061225,40.81632653061225,0.000850340136054421,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0970464135021097,79,125,1.5822784810126582,6,79,79,83,0,,50,0.4909048686071721,0.9285714285714286,0.4285714285714286,72,0,10,0.7857142857142858,57.142857142857146,2,4,4,"0,1,3,4,6,8,10",12-1371,"0,1,3,4,6,8,10",12-1371,"0,2,6,8,12,16,20",24-1118533,2 2 2 2 2 1 1,3
12,Hungarian Major 1,Western Classical,0 3 4 6 7 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.001700680272108842,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.452380952380952,1,7,21,100,"100,200,300",0.2040229885057471,58,129,2.2241379310344827,6,58,58,86,0,,14,0.5050389305839905,0.7785714285714286,0.33333333333333337,84,4,27,0.7696969696969698,85.71428571428571,3,3,5,"0,1,3,4,6,7,9",12-731,"0,1,3,4,6,7,9",12-731,"0,2,6,8,12,14,18",24-282949,3 2 2 2 1 1 1,20
12,Hungarian Major 2,Western Classical,0 3 4 6 7 9 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725615,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.261904761904762,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.49617026365178857,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Lydian Major,Western Classical,0 2 4 6 7 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.0014172335600907014,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.4761904761904754,2,3,21,100,"100,200",0.14583333333333334,72,135,1.875,6,72,72,88,0,,56,0.503695143283748,0.75,0.3650793650793651,80,0,35,0.7460262725779968,71.42857142857143,2,2,2,"0,1,2,4,6,8,10",12-1367,"0,1,2,4,6,8,10",12-1367,"0,2,4,8,12,16,20",24-1118485,2 2 2 2 2 1 1,3
12,Leading whole-tone,Western Classical,0 2 4 6 8 10 11,7,2,0,5,0.4081632653061225,40.81632653061225,0.001417233560090705,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.476190476190476,2,3,21,100,"100,200",0.14583333333333334,72,135,1.875,6,72,72,88,0,,56,0.5036951432837479,0.75,0.3650793650793651,80,0,35,0.7460262725779968,71.42857142857143,2,2,2,"0,1,2,4,6,8,10",12-1367,"0,1,2,4,6,8,10",12-1367,"0,2,4,8,12,16,20",24-1118485,2 2 2 2 2 1 1,3
12,Lydian Diminished,Western Classical,0 2 3 6 7 9 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725626,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.2619047619047614,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4959120428804491,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,5,6,8,9",12-875,"0,1,3,5,6,8,9",12-875,"0,2,6,10,12,16,18",24-332869,3 2 2 2 1 1 1,20
12,Harmonic major,Western Classical,0 2 4 5 7 8 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.001133786848072561,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.261904761904762,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4959120428804491,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,5,6,8,9",12-875,"0,1,3,5,6,8,9",12-875,"0,2,6,10,12,16,18",24-332869,3 2 2 2 1 1 1,20
12,Major-minor,Western Classical,0 2 4 5 7 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.0008503401360544204,0.9319727891156463,0.9166666666666666,0.8483160623691466,2.2619047619047614,1,4,21,100,"100,200",0.0970464135021097,79,125,1.5822784810126582,6,79,79,83,0,,50,0.4909048686071721,0.9285714285714286,0.4285714285714286,72,0,10,0.7857142857142858,57.142857142857146,2,4,4,"0,1,3,4,6,8,10",12-1371,"0,1,3,4,6,8,10",12-1371,"0,2,6,8,12,16,20",24-1118533,2 2 2 2 2 1 1,3
12,Neapolitan Major,Western Classical,0 1 4 5 7 9 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.0014172335600907034,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.476190476190476,2,5,21,100,"100,200,300",0.0905349794238683,81,125,1.5432098765432098,6,81,81,96,0,,53,0.5058711774463339,0.8285714285714285,0.31746031746031744,86,2,22,0.6913586413586413,85.71428571428571,3,4,5,"0,1,3,5,7,8,9",12-939,"0,1,3,5,7,8,9",12-939,"0,2,6,10,14,16,18",24-345157,3 2 2 2 1 1 1,20
12,Neapolitan Mixolydian,Western Classical,0 1 4 5 7 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725628,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.261904761904762,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4959120428804491,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,5,6,8,9",12-875,"0,1,3,5,6,8,9",12-875,"0,2,6,10,12,16,18",24-332869,3 2 2 2 1 1 1,20
12,Mixolydian flat sixth,Western Classical,0 2 4 5 7 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.0008503401360544204,0.9319727891156463,0.9166666666666666,0.8483160623691466,2.2619047619047614,1,4,21,100,"100,200",0.0970464135021097,79,125,1.5822784810126582,6,79,79,83,0,,50,0.4909048686071721,0.9285714285714286,0.4285714285714286,72,0,10,0.7857142857142858,57.142857142857146,2,4,4,"0,1,3,4,6,8,10",12-1371,"0,1,3,4,6,8,10",12-1371,"0,2,6,8,12,16,20",24-1118533,2 2 2 2 2 1 1,3
12,Mixolydian sharp second,Western Classical,0 3 4 5 7 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0017006802721088422,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.6666666666666665,2,5,21,100,"100,200,300",0.08958333333333335,80,123,1.5375,6,80,80,99,0,,52,0.5132539257055901,0.7714285714285715,0.2698412698412699,92,4,28,0.6666089466089467,100,3,5,5,"0,1,2,4,6,7,9",12-727,"0,1,2,4,6,7,9",12-727,"0,2,4,8,12,14,18",24-282901,3 2 2 2 1 1 1,20
12,Ukrainian Dorian,Western Classical,0 2 3 6 7 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725624,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.261904761904762,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Neapolitan Dorian,Western Classical,0 1 3 5 7 9 10,7,2,0,5,0.4081632653061225,40.81632653061225,0.0008503401360544229,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.2619047619047614,1,4,21,100,"100,200",0.0970464135021097,79,125,1.5822784810126582,6,79,79,83,0,,50,0.4909048686071721,0.9285714285714286,0.4285714285714286,72,0,10,0.7857142857142858,57.142857142857146,2,4,4,"0,1,3,4,6,8,10",12-1371,"0,1,3,4,6,8,10",12-1371,"0,2,6,8,12,16,20",24-1118533,2 2 2 2 2 1 1,3
12,Hungarian Minor 1,Western Classical,0 2 3 6 7 8 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.001417233560090702,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.476190476190476,2,5,21,100,"100,200,300",0.0905349794238683,81,125,1.5432098765432098,6,81,81,96,0,,53,0.5068879196913849,0.8285714285714285,0.31746031746031744,86,2,22,0.6913586413586413,85.71428571428571,3,4,5,"0,1,2,4,6,8,9",12-855,"0,1,2,4,6,8,9",12-855,"0,2,4,8,12,16,18",24-332053,3 2 2 2 1 1 1,20
12,Hungarian Minor 2,Western Classical,0 2 3 6 7 8 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230397,2.476190476190476,2,6,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692714,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Spanish Phrygian 7 tone,Western Classical,0 1 4 5 7 8 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725617,0.8979591836734694,0.8888888888888888,0.811384029296093,2.2619047619047614,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Double Harmonic,Western Classical,0 1 4 5 7 8 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.476190476190476,2,6,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692715,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Harmonic Phrygian,Western Classical,0 1 3 5 7 8 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.001417233560090703,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.476190476190476,2,5,21,100,"100,200,300",0.0905349794238683,81,125,1.5432098765432098,6,81,81,96,0,,53,0.5068879196913849,0.8285714285714285,0.31746031746031744,86,2,22,0.6913586413586413,85.71428571428571,3,4,5,"0,1,2,4,6,8,9",12-855,"0,1,2,4,6,8,9",12-855,"0,2,4,8,12,16,18",24-332053,3 2 2 2 1 1 1,20
12,Phrygian Major,Western Classical,0 1 3 5 7 9 11,7,2,0,5,0.4081632653061225,40.81632653061225,0.0014172335600907038,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.4761904761904754,2,3,21,100,"100,200",0.14583333333333334,72,135,1.875,6,72,72,88,0,,56,0.503695143283748,0.75,0.3650793650793651,80,0,35,0.7460262725779968,71.42857142857143,2,2,2,"0,1,2,4,6,8,10",12-1367,"0,1,2,4,6,8,10",12-1367,"0,2,4,8,12,16,20",24-1118485,2 2 2 2 2 1 1,3
12,Major Locrian,Western Classical,0 2 4 5 6 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.0014172335600907016,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.476190476190476,2,3,21,100,"100,200",0.14583333333333334,72,135,1.875,6,72,72,88,0,,56,0.503695143283748,0.75,0.3650793650793651,80,0,35,0.7460262725779968,71.42857142857143,2,2,2,"0,1,2,4,6,8,10",12-1367,"0,1,2,4,6,8,10",12-1367,"0,2,4,8,12,16,20",24-1118485,2 2 2 2 2 1 1,3
12,Minor Locrian,Western Classical,0 2 3 5 6 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.000850340136054421,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,4,21,100,"100,200",0.0970464135021097,79,125,1.5822784810126582,6,79,79,83,0,,50,0.4909048686071721,0.9285714285714286,0.4285714285714286,72,0,10,0.7857142857142858,57.142857142857146,2,4,4,"0,1,3,4,6,8,10",12-1371,"0,1,3,4,6,8,10",12-1371,"0,2,6,8,12,16,20",24-1118533,2 2 2 2 2 1 1,3
12,Locrian Minor,Western Classical,0 2 3 5 6 8 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.0017006802721088424,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.452380952380952,1,7,21,100,"100,200,300",0.2040229885057471,58,129,2.2241379310344827,6,58,58,86,0,,14,0.5050389305839904,0.7785714285714286,0.33333333333333337,84,4,27,0.7696969696969698,85.71428571428571,3,3,5,"0,1,3,4,6,7,9",12-731,"0,1,3,4,6,7,9",12-731,"0,2,6,8,12,14,18",24-282949,3 2 2 2 1 1 1,20
12,Super Locrian,Western Classical,0 1 3 4 6 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.0008503401360544221,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0970464135021097,79,125,1.5822784810126582,6,79,79,83,0,,50,0.49090486860717203,0.9285714285714286,0.4285714285714286,72,0,10,0.7857142857142858,57.142857142857146,2,4,4,"0,1,3,4,6,8,10",12-1371,"0,1,3,4,6,8,10",12-1371,"0,2,6,8,12,16,20",24-1118533,2 2 2 2 2 1 1,3
12,Ultra Locrian,Western Classical,0 1 3 4 6 8 9,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725617,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.2619047619047614,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.49617026365178857,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Oriental,Western Classical,0 1 3 5 6 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725637,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.2619047619047614,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Doric Locrian,Western Classical,0 2 3 5 6 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725626,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.2619047619047614,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4959120428804491,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,5,6,8,9",12-875,"0,1,3,5,6,8,9",12-875,"0,2,6,10,12,16,18",24-332869,3 2 2 2 1 1 1,20
12,Persian,Western Classical,0 1 4 5 6 9 10,7,3,0,5,0.8163265306122449,81.63265306122449,0.001700680272108844,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.476190476190476,2,6,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692714,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Shostakovich,Western Classical,0 1 3 4 7 8 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.001133786848072563,0.8979591836734694,0.8888888888888888,0.8113840292960931,2.261904761904762,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4959120428804491,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,5,6,8,9",12-875,"0,1,3,5,6,8,9",12-875,"0,2,6,10,12,16,18",24-332869,3 2 2 2 1 1 1,20
12,Hijaz,Greek Folk,0 1 4 5 7 8 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725617,0.8979591836734694,0.8888888888888888,0.811384029296093,2.2619047619047614,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Souzinak,Greek Folk,0 2 3 6 7 9 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725624,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.261904761904762,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.4961702636517886,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Hijazkiar,Greek Folk,0 1 4 5 7 8 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.476190476190476,2,6,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692715,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Rast,Greek Folk,0 2 4 5 7 9 11,7,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Houzam,Greek Folk,0 3 4 5 7 8 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.002267573696145123,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.761904761904762,2,6,21,100,"100,200,300",0.11936936936936937,74,127,1.7162162162162162,6,74,74,97,2,"2,6",52,0.5160184918536548,0.7142857142857143,0.2857142857142857,90,7,33,0.6837301587301587,99.99999999999999,4,4,7,"0,1,2,4,5,8,9",12-823,"0,1,2,4,5,8,9",12-823,"0,2,4,8,10,16,18",24-328981,3 3 2 1 1 1 1,15
12,Ousak,Greek Folk,0 1 3 5 7 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.0005668934240362815,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.261904761904762,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Niaventi,Greek Folk,0 2 3 6 7 8 11,7,3,0,5,0.8163265306122449,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230397,2.476190476190476,2,6,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692714,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Kiordi,Greek Folk,0 2 3 5 7 8 10,7,2,0,5,0.4081632653061224,40.81632653061224,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.2619047619047614,1,4,21,100,"100,200",0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Tsinganikos,Greek Folk,0 1 4 5 6 9 10,7,3,0,5,0.8163265306122449,81.63265306122449,0.001700680272108844,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.476190476190476,2,6,21,100,"100,200,300",0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692714,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Periaiotikos,Greek Folk,0 3 4 6 7 9 11,7,3,0,5,0.6122448979591837,61.224489795918366,0.0011337868480725615,0.8979591836734694,0.8888888888888888,0.8113840292960932,2.261904761904762,1,6,21,100,"100,200,300",0.09465020576131689,81,127,1.5679012345679013,6,81,81,94,0,,51,0.49617026365178857,0.8714285714285714,0.3492063492063492,82,0,18,0.7104978354978355,71.42857142857143,3,4,5,"0,1,3,4,6,8,9",12-859,"0,1,3,4,6,8,9",12-859,"0,2,6,8,12,16,18",24-332101,3 2 2 2 1 1 1,20
12,Sabach,Greek Folk,0 2 3 4 7 8 10,7,3,0,5,0.6122448979591837,61.224489795918366,0.0014172335600907031,0.8979591836734694,0.8888888888888888,0.8113840292960931,2.476190476190476,2,5,21,100,"100,200,300",0.0905349794238683,81,125,1.5432098765432098,6,81,81,96,0,,53,0.5058711774463338,0.8285714285714285,0.31746031746031744,86,2,22,0.6913586413586413,85.71428571428571,3,4,5,"0,1,3,5,7,8,9",12-939,"0,1,3,5,7,8,9",12-939,"0,2,6,10,14,16,18",24-345157,3 2 2 2 1 1 1,20
