"ID","shape","outlierType","outlierPosition","choice","success","rt","majorityOfMostRegularShapes","rot1","rot2","rot3","rot4","rot5","rot6","dil1","dil2","dil3","dil4","dil5","dil6","usedTouchscreen","population","age","classe"
"08rm1q4osc","losange","3","1","1",TRUE,1763,FALSE,-15,5,-5,15,-25,25,1.025,1.125,0.975,1.075,0.875,0.925,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","hinge","1","4","4",TRUE,3955,TRUE,15,-5,5,-25,25,-15,0.875,1.075,0.975,0.925,1.125,1.025,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","square","2","4","4",TRUE,1066,FALSE,-5,25,15,-25,5,-15,0.975,1.075,1.125,0.875,1.025,0.925,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","hinge","2","0","0",TRUE,3120,TRUE,25,-5,-15,-25,15,5,1.125,0.975,1.025,0.875,1.075,0.925,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","hinge","0","0","2",FALSE,3388,FALSE,25,-15,15,-5,5,-25,1.125,0.925,1.025,0.975,0.875,1.075,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","hinge","2","1","1",TRUE,3184,FALSE,25,5,-25,15,-5,-15,0.875,0.925,1.075,1.125,0.975,1.025,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","square","3","4","4",TRUE,1856,TRUE,5,-25,-5,-15,25,15,0.975,1.025,1.125,0.925,1.075,0.875,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","parallelogram","3","3","3",TRUE,2752,TRUE,5,25,-5,15,-25,-15,0.975,0.925,1.125,1.075,0.875,1.025,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","random","3","1","1",TRUE,3867,TRUE,-25,-5,-15,25,5,15,1.025,1.075,0.875,1.125,0.975,0.925,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","trapezoid","2","5","2",FALSE,6457,FALSE,-25,5,25,-5,15,-15,0.975,1.025,1.075,1.125,0.875,0.925,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","rectangle","2","2","2",TRUE,1793,TRUE,-25,-5,15,-15,25,5,1.125,1.025,1.075,0.925,0.875,0.975,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","hinge","3","1","0",FALSE,2492,TRUE,5,25,-25,15,-15,-5,1.075,0.925,0.975,1.125,1.025,0.875,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","rightKite","1","1","1",TRUE,2634,FALSE,25,15,-5,5,-25,-15,1.075,0.875,0.975,1.125,1.025,0.925,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","kite","2","0","2",FALSE,1728,TRUE,-15,15,25,-5,5,-25,0.975,0.925,1.125,0.875,1.075,1.025,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","isoTrapezoid","0","4","1",FALSE,2224,TRUE,25,-15,15,5,-5,-25,1.025,0.925,1.125,0.975,0.875,1.075,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","random","1","2","2",TRUE,4071,FALSE,-25,-15,-5,25,5,15,0.975,1.025,1.075,1.125,0.875,0.925,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","parallelogram","2","4","4",TRUE,2253,TRUE,-25,15,25,-15,5,-5,0.975,1.025,0.925,1.075,0.875,1.125,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","square","0","5","5",TRUE,1733,TRUE,15,25,-25,-5,5,-15,1.025,1.075,0.925,0.875,1.125,0.975,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","rustedHinge","0","4","4",TRUE,3743,FALSE,-5,5,25,-25,15,-15,1.125,0.975,0.875,0.925,1.075,1.025,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","losange","2","2","2",TRUE,1529,FALSE,25,5,-15,15,-25,-5,1.075,0.875,1.025,0.925,0.975,1.125,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","trapezoid","0","0","2",FALSE,2845,TRUE,-5,15,-25,-15,5,25,1.125,0.875,1.075,1.025,0.925,0.975,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","kite","3","3","1",FALSE,5347,FALSE,-15,5,-25,15,25,-5,1.125,1.025,1.075,0.975,0.925,0.875,FALSE,"french_adults_2",NA,NA
"08rm1q4osc","rectangle","1","5","5",TRUE,1540,TRUE,25,5,-15,-5,-25,15,0.925,1.025,0.975,0.875,1.125,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","hinge","2","2","3",FALSE,2045.40000006091,TRUE,-25,15,-5,25,5,-15,1.075,1.125,0.925,0.875,0.975,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","isoTrapezoid","3","2","0",FALSE,1790.19999993034,FALSE,-5,15,-25,25,-15,5,0.875,1.125,1.075,0.975,1.025,0.925,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","hinge","1","1","2",FALSE,3334.59999994375,FALSE,-5,15,-25,5,-15,25,1.075,0.875,0.925,0.975,1.025,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rectangle","3","4","4",TRUE,1270.39999992121,FALSE,5,-5,-25,-15,25,15,1.125,1.025,1.075,0.975,0.925,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","hinge","0","1","1",TRUE,2782.20000001602,FALSE,-5,25,-25,-15,5,15,1.025,0.925,1.075,0.975,0.875,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","random","2","5","5",TRUE,2574.20000003185,TRUE,5,-25,-15,15,-5,25,0.925,1.125,1.075,1.025,0.975,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","kite","0","3","1",FALSE,4422.39999992307,TRUE,-25,25,-15,15,-5,5,0.925,1.125,0.975,0.875,1.075,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","isoTrapezoid","1","2","0",FALSE,2734.30000001099,TRUE,25,-5,5,-25,15,-15,0.875,1.125,0.925,1.025,1.075,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rectangle","0","5","4",FALSE,1798.49999991711,FALSE,5,15,-5,25,-25,-15,0.875,1.075,0.975,1.025,0.925,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rectangle","1","4","4",TRUE,2277.90000010282,TRUE,-15,-5,15,-25,25,5,0.925,1.025,0.975,0.875,1.075,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rustedHinge","2","5","4",FALSE,4646.39999996871,TRUE,-25,15,-5,25,-15,5,1.075,0.925,1.125,0.975,0.875,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","losange","2","5","5",TRUE,2134.79999999981,FALSE,25,-15,5,-25,15,-5,1.025,0.975,0.925,1.075,1.125,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","parallelogram","3","5","5",TRUE,1950.79999999143,FALSE,25,-5,-25,-15,5,15,1.125,0.875,1.025,1.075,0.925,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rightKite","0","2","2",TRUE,2230.49999994691,FALSE,-25,15,-5,5,-15,25,1.025,0.925,0.875,1.075,0.975,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","trapezoid","1","5","2",FALSE,3958.40000000317,TRUE,15,5,-25,25,-5,-15,0.875,0.925,1.125,1.075,0.975,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","losange","0","0","0",TRUE,3230.10000004433,TRUE,5,-25,-15,25,15,-5,0.975,1.075,0.925,0.875,1.025,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","square","1","4","4",TRUE,2022.99999992829,FALSE,-5,-15,-25,25,15,5,0.875,1.025,1.125,0.925,0.975,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","losange","0","0","4",FALSE,4935.39999995846,FALSE,-25,25,5,-15,-5,15,0.875,1.025,0.925,0.975,1.125,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","random","2","0","4",FALSE,5942.20000004862,FALSE,5,-15,15,-25,-5,25,1.025,0.925,0.875,0.975,1.075,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","square","3","1","1",TRUE,1686.19999999646,TRUE,15,-15,25,-25,5,-5,0.875,1.025,0.925,0.975,1.075,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","parallelogram","3","2","2",TRUE,3574.59999993443,TRUE,25,5,-15,-25,-5,15,0.975,0.875,1.125,1.025,0.925,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","isoTrapezoid","0","2","3",FALSE,3518.09999998659,TRUE,15,-25,-15,5,-5,25,1.025,0.875,0.975,0.925,1.125,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","parallelogram","0","5","3",FALSE,2030.70000000298,FALSE,25,5,-15,-25,-5,15,1.125,0.875,1.075,0.975,1.025,0.925,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","losange","2","0","0",TRUE,3567.09999998566,TRUE,-15,-25,25,5,-5,15,1.075,1.125,0.875,0.925,1.025,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","kite","1","0","0",TRUE,8798.30000002403,FALSE,-15,-5,15,5,-25,25,1.075,0.925,1.025,0.875,1.125,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","square","0","5","5",TRUE,3574.90000000689,FALSE,-15,-25,-5,5,15,25,0.925,0.875,1.125,0.975,1.025,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rustedHinge","1","1","1",TRUE,5933.89999994542,FALSE,15,-25,-5,-15,5,25,0.925,1.025,1.075,1.125,0.975,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","hinge","3","5","5",TRUE,4175.09999999311,FALSE,5,-5,-15,25,15,-25,1.025,0.875,0.975,1.075,1.125,0.925,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","isoTrapezoid","3","1","1",TRUE,3670.50000000745,TRUE,-25,25,15,5,-15,-5,1.125,0.875,0.925,0.975,1.025,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rightKite","2","0","4",FALSE,8046.20000009891,FALSE,-15,15,-5,25,-25,5,1.125,1.025,0.975,0.925,1.075,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","kite","3","1","1",TRUE,7478.20000001229,FALSE,25,15,-15,-25,-5,5,0.925,1.125,1.075,0.875,0.975,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","hinge","0","1","2",FALSE,8278.3000000054,TRUE,5,15,-15,-5,-25,25,0.875,0.975,0.925,1.025,1.075,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rustedHinge","1","1","5",FALSE,2350.49999994226,TRUE,-5,15,-15,25,5,-25,0.875,0.975,1.125,1.075,1.025,0.925,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","trapezoid","3","2","5",FALSE,2382.40000000224,TRUE,15,-15,5,-5,25,-25,1.125,1.075,0.925,1.025,0.975,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","hinge","1","3","3",TRUE,4478.80000004079,TRUE,-25,-5,-15,5,15,25,0.975,1.075,1.025,0.875,0.925,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rightKite","2","3","3",TRUE,3558.70000005234,TRUE,15,-25,-5,-15,25,5,1.125,1.025,1.075,0.975,0.925,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","square","2","4","4",TRUE,1550.39999994915,TRUE,-15,15,-25,5,25,-5,1.075,0.875,0.925,1.125,0.975,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","losange","3","0","0",TRUE,2598.60000002664,FALSE,5,-25,-15,25,-5,15,0.875,1.025,0.925,1.075,1.125,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","random","1","3","3",TRUE,4174.49999996461,FALSE,25,-15,-5,-25,5,15,1.025,1.075,0.925,1.125,0.975,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","random","1","1","1",TRUE,3702.40000006743,TRUE,5,-25,25,-15,-5,15,0.975,1.025,1.075,1.125,0.925,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","isoTrapezoid","0","1","1",TRUE,3902.40000002086,FALSE,25,-5,5,-15,15,-25,0.875,1.075,1.125,0.975,0.925,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","kite","2","5","2",FALSE,6501.99999997858,FALSE,-5,25,5,-25,15,-15,0.975,0.875,1.125,0.925,1.075,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","square","0","3","3",TRUE,1638.09999998193,TRUE,25,15,-5,5,-25,-15,0.875,0.925,0.975,1.075,1.125,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","trapezoid","2","2","1",FALSE,2950.40000008885,TRUE,15,-25,5,-15,25,-5,0.925,1.125,0.975,1.075,0.875,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","trapezoid","1","4","5",FALSE,2302.39999992773,FALSE,5,15,-15,-25,-5,25,1.125,1.075,0.975,1.025,0.925,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","random","3","0","4",FALSE,5678.39999997523,FALSE,-25,-5,5,-15,15,25,0.975,1.025,1.075,0.925,0.875,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rightKite","1","2","2",TRUE,3421.50000005495,FALSE,25,15,5,-25,-15,-5,1.125,0.925,1.025,1.075,0.875,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","losange","1","4","4",TRUE,2398.39999994729,FALSE,15,-25,-5,5,-15,25,1.025,0.875,0.975,1.125,0.925,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","hinge","2","0","0",TRUE,5238.20000002161,FALSE,25,-25,-5,15,-15,5,1.025,1.075,0.975,1.125,0.925,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rustedHinge","0","2","4",FALSE,7046.60000000149,FALSE,15,-5,-15,5,-25,25,0.925,1.025,1.125,1.075,0.875,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","isoTrapezoid","2","0","0",TRUE,5694.30000009015,FALSE,5,15,-15,25,-25,-5,0.925,0.875,0.975,1.025,1.125,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","square","1","2","2",TRUE,1494.59999997634,TRUE,-25,-5,25,-15,5,15,1.075,1.125,1.025,0.875,0.925,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","random","3","5","1",FALSE,4742.69999994431,TRUE,25,-25,-15,5,15,-5,0.925,0.875,1.025,1.075,1.125,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","losange","3","5","5",TRUE,3087.10000000428,TRUE,-15,-5,25,15,5,-25,1.075,1.125,1.025,0.925,0.975,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","isoTrapezoid","2","2","2",TRUE,2565.90000004508,TRUE,5,-25,25,15,-5,-15,0.975,0.875,1.125,0.925,1.075,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","isoTrapezoid","1","3","3",TRUE,3518.70000001509,FALSE,15,25,-5,-15,-25,5,0.975,1.075,1.125,0.925,0.875,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rightKite","0","5","5",TRUE,5982.59999998845,TRUE,-5,15,25,5,-15,-25,0.875,1.075,0.925,0.975,1.125,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","parallelogram","0","2","2",TRUE,2887.29999994393,TRUE,-15,15,5,25,-5,-25,1.075,1.125,1.025,0.875,0.975,0.925,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","trapezoid","2","4","2",FALSE,3078.70000007097,FALSE,-15,-5,-25,15,5,25,0.975,1.075,1.125,1.025,0.925,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","losange","1","4","4",TRUE,1670.39999994449,TRUE,5,-25,25,-15,15,-5,0.925,1.125,0.975,1.025,0.875,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","hinge","3","1","1",TRUE,3062.7000000095,TRUE,25,-15,15,5,-25,-5,1.125,0.925,1.075,0.875,0.975,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","kite","1","5","2",FALSE,3014.19999997597,TRUE,25,15,-25,5,-15,-5,1.075,0.975,1.025,0.925,0.875,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","kite","2","4","4",TRUE,2215.50000004936,TRUE,-5,-15,25,-25,15,5,1.075,1.025,0.925,0.875,0.975,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rustedHinge","2","0","0",TRUE,5014.50000004843,FALSE,-25,15,-15,5,-5,25,1.025,1.125,1.075,0.975,0.925,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rectangle","2","4","4",TRUE,1710.39999998175,FALSE,-5,-25,-15,5,15,25,0.925,0.975,1.125,1.025,0.875,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","kite","3","4","4",TRUE,3182.8000000678,TRUE,5,-5,15,25,-25,-15,1.075,1.025,1.125,0.975,0.875,0.925,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rustedHinge","3","1","1",TRUE,2758.09999997728,FALSE,15,25,5,-5,-25,-15,1.075,0.925,0.875,0.975,1.125,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","random","0","0","1",FALSE,3526.10000001732,TRUE,-25,25,5,15,-5,-15,0.975,1.125,1.025,0.925,0.875,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","square","2","3","3",TRUE,1862.49999993015,FALSE,-5,5,-25,15,25,-15,0.975,1.075,0.925,1.125,1.025,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","trapezoid","0","4","2",FALSE,5102.79999999329,FALSE,-15,15,5,-5,25,-25,1.125,0.875,0.925,1.075,0.975,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","trapezoid","0","4","4",TRUE,4166.49999993388,TRUE,-5,-15,15,25,-25,5,0.975,1.025,0.925,0.875,1.125,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rightKite","3","1","1",TRUE,3711.00000001024,TRUE,5,-5,-15,25,-25,15,0.975,0.925,1.075,1.025,0.875,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rectangle","3","2","2",TRUE,1717.90000004694,TRUE,25,-25,-5,-15,15,5,0.925,1.125,0.975,0.875,1.025,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","parallelogram","2","0","0",TRUE,2646.99999999721,FALSE,-15,15,-5,5,-25,25,0.875,0.925,1.025,1.125,1.075,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rectangle","2","3","3",TRUE,1902.50000008382,TRUE,-15,-25,15,5,-5,25,1.125,0.875,1.075,0.975,0.925,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rectangle","0","4","4",TRUE,1302.40000004414,TRUE,-15,-25,15,-5,25,5,1.025,0.875,1.075,0.925,0.975,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rustedHinge","3","0","0",TRUE,5030.39999993052,TRUE,5,-25,-15,25,-5,15,0.925,1.075,0.975,0.875,1.125,1.025,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rectangle","1","1","1",TRUE,2158.10000000056,FALSE,25,15,5,-15,-25,-5,1.075,0.925,1.025,0.975,1.125,0.875,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","square","3","0","0",TRUE,2398.50000001024,FALSE,15,-25,5,25,-5,-15,1.025,0.875,0.975,1.075,1.125,0.925,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rustedHinge","0","1","1",TRUE,3174.89999998361,TRUE,5,-15,25,-25,-5,15,0.925,1.075,0.975,0.875,1.025,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","trapezoid","3","1","1",TRUE,2622.39999999292,FALSE,5,-25,25,-5,-15,15,1.025,0.925,0.875,0.975,1.125,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rightKite","1","5","4",FALSE,5182.49999999534,TRUE,15,-15,25,5,-25,-5,1.075,1.025,1.125,0.875,0.925,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","random","0","2","2",TRUE,5750.99999993108,FALSE,25,5,-25,15,-5,-15,1.075,0.925,0.975,0.875,1.025,1.125,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","rightKite","3","2","2",TRUE,4174.59999991115,FALSE,-15,-5,15,-25,25,5,1.125,1.025,1.075,0.925,0.875,0.975,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","parallelogram","2","4","4",TRUE,2414.30000006221,TRUE,5,-15,25,15,-5,-25,0.975,1.125,1.025,0.875,0.925,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","kite","0","1","5",FALSE,4246.79999996442,FALSE,5,-15,-25,25,-5,15,0.925,1.125,0.975,1.025,0.875,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","parallelogram","1","1","1",TRUE,2773.79999996629,FALSE,-5,-15,-25,15,5,25,0.875,1.125,1.025,0.925,0.975,1.075,FALSE,"french_adults_2",NA,NA
"0gn5bku7to","parallelogram","1","5","5",TRUE,2630.0999999512,TRUE,5,-15,-25,15,-5,25,0.975,1.025,1.075,0.875,0.925,1.125,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","hinge","3","1","1",TRUE,4597.09999999995,TRUE,25,-15,15,-5,-25,5,0.975,1.075,1.125,0.875,0.925,1.025,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","rightKite","0","0","0",TRUE,3685.39500000043,TRUE,-5,25,15,-25,5,-15,0.925,0.975,0.875,1.075,1.025,1.125,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","rectangle","0","2","2",TRUE,1752.94500000018,TRUE,5,-25,25,15,-15,-5,0.875,1.125,1.075,0.925,0.975,1.025,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","rectangle","1","4","4",TRUE,2151.27500000017,FALSE,5,-15,15,-5,25,-25,1.125,0.875,1.075,1.025,0.925,0.975,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","rightKite","1","5","5",TRUE,3299.18500000078,FALSE,15,-5,5,25,-25,-15,0.925,0.975,1.125,1.025,1.075,0.875,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","kite","3","4","4",TRUE,2568.42499999946,TRUE,-5,15,-15,5,25,-25,1.125,0.875,1.075,0.925,1.025,0.975,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","trapezoid","1","2","2",TRUE,2431.91000000027,FALSE,25,-15,15,-5,5,-25,0.975,1.025,0.925,0.875,1.075,1.125,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","trapezoid","3","1","1",TRUE,1765.65000000026,FALSE,25,-15,-25,-5,15,5,1.025,0.875,0.925,1.125,0.975,1.075,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","hinge","3","0","0",TRUE,3450.19500000036,FALSE,-15,-25,-5,25,5,15,0.875,1.075,1.125,0.975,0.925,1.025,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","hinge","2","1","4",FALSE,1461.16499999972,FALSE,-5,15,-15,25,5,-25,1.075,0.925,1.125,0.975,0.875,1.025,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","trapezoid","2","5","1",FALSE,1517.35000000009,TRUE,15,5,-5,-15,-25,25,1.075,0.875,0.975,0.925,1.125,1.025,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","rightKite","3","0","4",FALSE,1947.98999999964,FALSE,25,-15,5,-25,-5,15,0.975,0.925,1.125,0.875,1.075,1.025,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","losange","3","0","0",TRUE,3089.19499999957,FALSE,15,-15,25,-25,-5,5,0.875,1.125,0.975,1.075,0.925,1.025,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","parallelogram","1","4","3",FALSE,2512.81999999989,TRUE,-15,-5,5,15,25,-25,1.075,1.025,1.125,0.875,0.975,0.925,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","isoTrapezoid","3","0","5",FALSE,1552.94500000036,TRUE,-25,-5,15,25,5,-15,0.925,0.975,1.025,0.875,1.125,1.075,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","square","1","1","4",FALSE,4267.54499999969,FALSE,-5,-25,25,5,15,-15,1.125,1.075,0.975,0.875,0.925,1.025,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","rightKite","3","4","4",TRUE,2351.91500000018,TRUE,15,5,-25,25,-5,-15,0.875,0.975,1.075,1.025,0.925,1.125,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","random","2","5","5",TRUE,4505.75500000012,TRUE,-15,-5,25,-25,5,15,1.075,1.025,0.875,0.925,1.125,0.975,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","rustedHinge","3","5","3",FALSE,6144.78500000038,TRUE,25,-15,15,5,-5,-25,1.025,0.875,0.975,1.125,0.925,1.075,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","parallelogram","2","0","1",FALSE,4677.87000000043,FALSE,-25,25,-15,15,5,-5,0.925,0.975,1.025,1.075,0.875,1.125,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","kite","3","3","0",FALSE,2114.79000000056,FALSE,-25,15,5,-15,-5,25,0.875,1.125,0.975,1.025,1.075,0.925,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","rustedHinge","0","1","2",FALSE,2579.46500000067,FALSE,-5,15,-25,5,25,-15,0.875,1.025,0.925,1.125,0.975,1.075,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","isoTrapezoid","1","0","4",FALSE,1394.82500000036,TRUE,-5,5,25,15,-25,-15,1.025,0.975,1.125,1.075,0.875,0.925,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","rustedHinge","1","5","5",TRUE,6283.05999999976,TRUE,-5,-25,5,25,-15,15,0.925,0.875,1.075,1.125,0.975,1.025,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","trapezoid","0","4","3",FALSE,5554.49499999941,FALSE,-5,5,-15,15,-25,25,1.125,0.925,1.075,0.875,1.025,0.975,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","hinge","1","2","2",TRUE,3476.6950000003,TRUE,5,25,-25,15,-5,-15,0.975,1.075,0.875,1.125,0.925,1.025,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","isoTrapezoid","0","0","3",FALSE,4460.22999999969,FALSE,15,-5,5,25,-25,-15,1.025,0.975,1.125,0.925,1.075,0.875,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","kite","0","3","4",FALSE,4727.1149999997,FALSE,-5,25,5,15,-15,-25,0.925,0.975,0.875,1.125,1.075,1.025,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","losange","0","5","3",FALSE,7498.42499999981,FALSE,-15,-5,-25,25,15,5,0.925,0.975,1.075,1.025,1.125,0.875,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","parallelogram","3","3","2",FALSE,5640.40999999997,FALSE,-15,-25,-5,25,15,5,0.925,1.125,1.075,1.025,0.975,0.875,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","parallelogram","0","0","0",TRUE,2311.34500000003,FALSE,25,15,5,-5,-15,-25,1.075,1.125,1.025,0.975,0.875,0.925,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","square","2","2","2",TRUE,3644.29000000015,FALSE,25,-5,-25,-15,15,5,1.075,0.975,1.025,0.925,1.125,0.875,FALSE,"french_adults_2",NA,NA
"0r6xlmnkrd","square","0","1","1",TRUE,4275.29500000039,FALSE,-15,-25,5,15,-5,25,1.125,0.925,1.025,0.975,1.075,0.875,FALSE,"french_adults_2",NA,NA
